,도수,ml당_가격,맛,바디감,향,목넘김,신맛,청량감,단맛,균형감,과실주,기타주류,리큐르,살균약주,살균탁주,약주,일반증류주,증류식소주,청주,탁주,산양산삼,주정,결정과당,효소처리스테비아,에리스리톨,호박산,산양산삼 주정,주정 결정과당,결정과당 효소처리스테비아,효소처리스테비아 에리스리톨,에리스리톨 호박산,정제수,쌀증류식소주원액,오이,정제수 주정,주정 쌀증류식소주원액,쌀증류식소주원액 오이,멥쌀,정제수 멥쌀,사과와인,정제주정외제품별농축액,사과와인 정제수,정제수 정제주정외제품별농축액,국내산쌀,효모,조효소재,물엿,아스파탐,국내산쌀 효모,효모 조효소재,조효소재 물엿,물엿 아스파탐,아스파탐 정제수,포도,쌀입국,정제효소등,정제수 쌀입국,쌀입국 효모,효모 정제효소등,감증류원액,국내산산머루원액,국내산산머루원액 주정,백미,국내산쌀 정제수,누룩,오가피,누룩 오가피,찹쌀,증류원액,보리,재리종국화꽃,오미자,진달래,재래종솔잎,찹쌀 백미,백미 누룩,누룩 재리종국화꽃,재리종국화꽃 오미자,오미자 진달래,진달래 재래종솔잎,정제주,산양산삼 정제주,정제주 주정,머루포도,복숭아,거봉포도,차조,입국,효소,스테비올배당체,차조 입국,입국 누룩,누룩 효모,효모 효소,효소 정제수,정제수 스테비올배당체,복분자과실,구연산,복분자과실 주정,주정 효모,효모 구연산,구연산 정제수,블루베리과실,블루베리과실 주정,국내산오디,과당,국내산오디 정제수,주정 과당,과당 효모,구기자추출액,올리고당,아세설팜칼륨,구기자추출액 올리고당,올리고당 효모,효소 아세설팜칼륨,아세설팜칼륨 정제수,정제수 찹쌀,감귤과즙,인삼,정제수등,인삼 누룩,누룩 정제수등,밀누룩,백미 밀누룩,밀누룩 정제수,정제수 아스파탐,샘물,황국잎,멥쌀 누룩,누룩 샘물,샘물 황국잎,찹쌀 누룩,옥수수전분,젖산,효소제,옥수수전분 효모,효모 젖산,젖산 효소제,효소제 정제수,젖산 정제수,정제효소,프락토올리고당,효모 정제효소,정제효소 정제수,정제수 프락토올리고당,복분자,설탕등,복분자 주정,주정 정제수,정제수 설탕등,섬오가피,국내산찹쌀,국내산찹쌀 멥쌀,누룩 정제수,효모 정제수,능이농충액,국내산쌀 능이농충액,능이농충액 누룩,참다래,7분도유기농현미,효모등,7분도유기농현미 누룩,누룩 효모등,남해산유기농현미,남해산유기농현미 누룩,남해산유기농유자원액,남해산유기농유자원액 누룩,국내산송순농축액,정제수 국내산쌀,국내산쌀 국내산송순농축액,국내산복분자,효모 물엿,물엿 정제수,갈근,구기자,솔잎,진피등,누룩 갈근,갈근 구기자,구기자 솔잎,솔잎 진피등,강릉쌀,갯방풍나물,강릉쌀 누룩,누룩 갯방풍나물,갯방풍나물 정제수,더덕,대추구기자,감초,원지,더덕 대추구기자,대추구기자 감초,감초 원지,홍천쌀,단호박,홍천쌀 정제수,정제수 단호박,누국,누국 정제수,거봉포도원액,국내산찹쌀 누룩,사과,고구마,국내산쌀 입국,고과당,죽력,메론후레바,레이지라임,코코넛향,윌튼스카이아이싱칼라,주정 고과당,고과당 죽력,죽력 메론후레바,메론후레바 레이지라임,레이지라임 코코넛향,코코넛향 윌튼스카이아이싱칼라,곡자,단호박 곡자,유기농찹쌀,단감,매실과즙,매실주원액,발효주정,매실주원액 발효주정,발효주정 정제수,국내산산머루,멜론향,물엿등,젖산 멜론향,멜론향 물엿등,메밀,국내산쌀 메밀,메밀 누룩,진달래꽃,누룩 진달래꽃,홍삼,홍삼 누룩,복분자 효모,효모 주정,정제수 과당,과당 구연산,지초,보리 누룩,누룩 지초,지초 정제수,메조,찰수수,메조 찰수수,햇찹쌀,국내산쌀 누룩,산화방지제,포도 산화방지제,산화방지제 효모등,바나나농축액,조제종국,정제수 바나나농축액,바나나농축액 조제종국,조제종국 효모,효모 물엿등,연잎,젖산 연잎,연잎 정제수,백련잎,누룩등,백미 정제수,정제수 물엿,물엿 과당,과당 누룩,누룩 백련잎,백련잎 누룩등,종국,백미 연잎,정제수 종국,종국 효모,효모 아스파탐,아스파탐 물엿등,토종복분자과즙,양조용포도,보리증류식소주원액,정제수 보리증류식소주원액,복분자증류원액,오디,정제수 고과당,고과당 효모등,야국,메주콩,생강,홍고추,누룩 백미,정제수 야국,야국 메주콩,메주콩 생강,생강 홍고추,블루베리,국내산산머루 블루베리,설탕,복분자 설탕,설탕 주정,사과 설탕,오미자 설탕,소맥분,국내산쌀 소맥분,소맥분 종국,우리밀누룩,국내산쌀 우리밀누룩,강화섬쌀,전통누룩,강화섬쌀 전통누룩,전통누룩 정제수,백국,황국,토종효모,강화섬쌀 정제수,정제수 백국,백국 황국,황국 전통누룩,전통누룩 토종효모,소맥분 조제종국,청포도,산화방지제 효모,효모 설탕등,매실증류주원액,벌꿀,포도당,노간주나무열매,매실증류주원액 벌꿀,벌꿀 포도당,포도당 노간주나무열매,노간주나무열매 정제수,석이버섯,국내산쌀 석이버섯,석이버섯 누룩,효모 과당,구연산 젖산,천연감미료,정제효소 천연감미료,천연감미료 정제수,백련,백련 찹쌀,찹쌀 멥쌀,유기농쌀국내산,유기농올리고당등,정제수 유기농쌀국내산,유기농쌀국내산 누룩,누룩 유기농올리고당등,국내산멥쌀,개량누룩,이산화탄소,국내산멥쌀 개량누룩,개량누룩 정제수,정제수 이산화탄소,산양삼,하수오,산양삼 하수오,하수오 구기자,알밤,정제수 백미,백미 소맥분,소맥분 알밤,유기농백미,정제수 유기농백미,유기농백미 효모,정제효소 구연산,검은콩,검은깨등,소맥분 검은콩,검은콩 검은깨등,정제수 소맥분,소맥분 입국,입국 효모등,아스파탐등,입국 효모,효모 아스파탐등,대추등,소맥분 누룩,누룩 주정,고과당 대추등,팽화미,소맥분 정제수,정제수 팽화미,팽화미 아스파탐,아스파탐 물엿,국내산쌀 곡자,곡자 정제수,송이농충액,국내산쌀 송이농충액,송이농충액 누룩,산수유,송화가루,누룩 산수유,산수유 오미자,오미자 구기자,솔잎 송화가루,건조국화꽃,증류주,누룩 건조국화꽃,건조국화꽃 증류주,증류주 정제수,건조매화꽃,누룩 건조매화꽃,건조매화꽃 증류주,누룩 증류주,건조연화꽃,누룩 건조연화꽃,건조연화꽃 증류주,감귤,청원생명쌀,능금,신선초,천궁,당귀솔잎,대추,능금 신선초,신선초 천궁,천궁 구기자,구기자 당귀솔잎,당귀솔잎 대추,대추 인삼,자몽엑기스,젖산 정제효소,포도와인,정제주정,포도농축액,포도와인 정제주정,정제주정 정제수,정제수 포도농축액,포도농축액 고과당,사과농축액,사과와인 정제주정,정제수 사과농축액,사과농축액 고과당,사과과즙,사과과즙 보리,백미 효소제,효소제 효모등,국등,팽화미 소맥분,물엿 효소,효소 국등,야관문,국내산포도,우뭇가사리,정제효소제,국내산쌀 물엿,물엿 우뭇가사리,우뭇가사리 효모,효모 조제종국,조제종국 정제효소제,정제효소제 아스파탐,아스파탐 젖산,대두,구절초,누룩 대두,대두 구절초,배정제수,오가피열매,구운매실,배증류원액,구운매실 배증류원액,좁쌀,햅쌀,좁쌀 햅쌀,햅쌀 정제수,정제수 누룩,청호,조릿대,효소 청호,청호 조릿대,조릿대 감초,감초 정제수,오미자 주정,주정 설탕,설탕 효모,건오미자,조효소제,백미 건오미자,건오미자 조효소제,조효소제 효모,전분당,땅콩분,젖산등,정제수 전분당,전분당 백미,백미 땅콩분,땅콩분 효모,효모 젖산등,매실원주액,매실청,카라멜,매실원주액 매실청,매실청 카라멜,카라멜 효소처리스테비아,효소처리스테비아 정제수,말토올리고당,백미 말토올리고당,말토올리고당 정제수,유기농쌀,유자,유자 정제수,곶감분말,정제수 곶감분말,곶감분말 전분당,전분당 누룩,누룩 효소,효소 아스파탐등,정맥,계피,울금,소맥분 정맥,정맥 생강,생강 계피,계피 울금,백미 팽화미,팽화미 입국,입국 아스파탐등,아산쌀,국내산햅쌀,국내산햅쌀 전통누룩,이소말토올리고당,팽화미 정제수,정제수 효모,아스파탐 효소,효소 이소말토올리고당,피자두,후무사,국화,정제수 국화,홍삼분말,말토올리고당 홍삼분말,쌀가루,잡곡,잡곡 누룩,국내산산머루 포도,유기농캠벨포도,유기농설탕,유기농캠벨포도 유기농설탕,국내산쌀 죽력,죽력 누룩,탁주찹쌀,분말종국,정제수 분말종국,분말종국 효모,유기농우리밀,인삼침출액,홍삼농축액,고과당등,정제주정 인삼침출액,인삼침출액 홍삼농축액,홍삼농축액 고과당등,동충하초,누룩 구기자,구기자 오미자,오미자 산수유,산수유 오가피,오가피 동충하초,동충하초 정제수,밀가루,효모정제효소제,정제수 밀가루,밀가루 찹쌀,찹쌀 입국,입국 효모정제효소제,효모정제효소제 아스파탐,수쿠랄로스,소맥분 수쿠랄로스,수쿠랄로스 효모,입국미,무주천마분말,오미자추출액,팽화미 입국미,입국미 무주천마분말,무주천마분말 오미자추출액,천마,효모 천마,천마 정제수,정제수 효모등,블루베리엑기스,국내산쌀 블루베리엑기스,블루베리엑기스 효모,누룩 소맥분,유기농햅쌀,두충껍질,구기자 감초,감초 두충껍질,상심자,누룩 오미자,구기자 상심자,상심자 갈근,쌀증류원액,국산산머루원액,국산포도원액,와이너리재배포도,산머루,복분자원액,쌀입국 복분자원액,복분자원액 효모등,밤농축액,밤추출물등,정제수 입국,입국 밤농축액,밤농축액 밤추출물등,찰보리,쌀10,민들레분말,볶음보리,찰보리 쌀10,쌀10 민들레분말,민들레분말 볶음보리,딸기추출물,액상과당,딸기추출물 죽력,죽력 정제수,주정 액상과당,멥쌀 올리고당,올리고당 사과농축액,사과농축액 누룩,누룩 아스파탐,딸기,멥쌀 찹쌀,누룩 딸기,딸기 올리고당,국내산찹살,향온곡,국내산찹살 향온곡,가시오가피뿌리,누룩 가시오가피뿌리,가시오가피뿌리 동충하초,흑삼,차전자,토사자,국내산쌀 흑삼,흑삼 인삼,인삼 오가피,오가피 오미자,구기자 복분자,복분자 차전자,차전자 토사자,토사자 산수유,가시오가피뿌리 정제수,국산사과원액,국내산쌀 밀누룩,해미딸기,매실,모과,살구,햅쌀 찹쌀,우리밀,무감미료,우리밀 누룩,정제수 무감미료,국내산벌꿀,산양산삼 정제수,자초,누룩 자초,홍삼추출액,정백당,홍삼추출액 효모,효모 정백당,정백당 정제수,국내산쌀 홍삼농축액,홍삼농축액 정제수,황칠나무잎,아스파탐 효모,정제수 아세설팜칼륨,황칠나무
0,5.0,4.67,0.0,3.0,0.0,0.0,4.0,3.0,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5.0,4.27,0.0,3.0,0.0,0.0,5.0,5.0,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6.0,16.67,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6.0,16.67,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18.0,98.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,17.5,20.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
